"1","T","010299668-001","Bell Media Inc.","Edmonton","CFRN-DT-AX1","1","BT","53:22:58","113:13:1",754.4,,"AB",40,251.6,"D","6M00C7W",6000,207
"1","T","010299671-001","Bell Media Inc.","Wawa","CHBX-TV-1","1","BT","48:1:13","84:45:0",438.9,,"ON",48.22168,100.6,"A","5M45C3FNN",6000,175.25
"1","T","010299676-001","CBC/ Radio-Canada","Yellowknife","CFYK-DT","1","BT","62:26:50","114:21:37",182.9,,"NT",33.65488,57.9,"D","6M00C7W",6000,183
"1","T","010299676-001","CBC/ Radio-Canada","Yellowknife","CFYK-DT-AX1","1","BT","62:26:50","114:21:37",182.9,,"NT",24.31364,57.9,"D","6M00C7W",6000,183
"1","T","010299681-001","Bell Media Inc.","Chapleau","CITO-TV-4","1","BT","47:51:15","83:25:8",493.8,,"ON",31.90332,81.4,"A","5M45C3FNN",6000,187.25
"1","T","010299682-001","Corus Television Limited Partnership","Kelowna","CHBC-DT","1","BT","49:58:0","119:31:44",1290,,"BC",45.44068,15.8,"D","6M00C7W",6000,551
"1","T","010299682-001","Corus Television Limited Partnership","Kelowna","CHBC-DT-AX1","1","BT","49:58:0","119:31:44",1290,,"BC",37.78151,15.8,"D","6M00C7W",6000,551
"1","T","010299688-001","Bell Media Inc.","Hamilton","CHCJ-DT","1","BT","43:13:54","79:51:33",203,,"ON",55.91065,78,"D","6M00C7W",6000,599
"1","T","010299688-001","Bell Media Inc.","Hamilton","CHCJ-DT-AX1","1","BT","43:13:54","79:51:33",203,,"ON",49.91226,78,"D","6M00C7W",6000,599
"1","T","010299689-001","Groupe TVA Inc.","Roberval","CJPM-TV-1","1","BT","48:23:20","72:5:20",274.3,,"QC",43.71068,128,"A","5M45C3FNN",6000,193.25
"1","T","010299693-001","Bell Media Inc.","Sarnia","CKCO-TV-3","1","BT","42:42:53","82:8:11",201.1,,"ON",59.2737,296.5,"A","5M45C3FNN",6000,639.25
"1","T","010299695-001","Corus Television Limited Partnership","Kelowna","CHKL-DT","1","BT","49:58:0","119:31:44",1290,,"BC",45.44068,15.8,"D","6M00C7W",6000,533
"1","T","010299695-001","Corus Television Limited Partnership","Kelowna","CHKL-DT-AX1","1","BT","49:58:0","119:31:44",1290,,"BC",37.78151,15.8,"D","6M00C7W",6000,533
"1","T","010299698-001","Bell Media Inc.","Sudbury","CICI-TV","1","BT","46:30:3","81:1:12",314.2,,"ON",50,297.2,"A","5M45C3FNN",6000,77.25
"1","T","010299702-001","Thunder Bay Electronics Limited","Thunder Bay","CHFD-DT","1","BT","48:31:27","89:6:53",487.7,,"ON",30.79181,198.6,"D","6M00C7W",6000,69
"1","T","010299702-001","Thunder Bay Electronics Limited","Thunder Bay","CHFD-DT-AX1","1","BT","48:26:30","89:14:3",243.8,,"ON",27.55875,68.6,"D","6M00C7W",6000,69
"1","T","010299704-001","RNC Media Inc.","Matagami","CJDG-TV-4","1","BT","49:44:3","77:40:44",283.5,,"QC",25.61101,62.5,"A","5M45C3FNN",6000,187.25
"1","T","010299708-001","591987 B.C. Ltd.","Prescott","CKWS-TV-2","1","BT","44:49:55","75:31:16",106.7,,"ON",38.57332,103.3,"A","5M45C3FNN",6000,543.25
"1","T","010299709-001","Bell Media Inc.","Ottawa","CHRO-DT-43","1","BT","45:13:1","75:33:50",89,,"ON",46.9897,176.7,"D","6M00C7W",6000,647
"1","T","010299709-001","Bell Media Inc.","Ottawa","CHRO-DT-43AX","1","BT","45:13:1","75:33:50",89,,"ON",46.9897,176.7,"D","6M00C7W",6000,647
"1","T","010299712-001","Bell Media Inc.","Sault Ste Marie","CHBX-TV","1","BT","46:35:40","84:21:0",327.7,,"ON",50,141.7,"A","5M45C3FNN",6000,55.25
